time,Energy_kwh,house_hold,temperature,windSpeed,precipType,icon,summary,holiday,bool_weather_missing_values,year,month,day,hour,dayofweek_num
2013-01-13 00:00:00,0.591,0,3.48,4.42,0,0,1,0,0,0,0,12,0,5
2013-01-13 01:00:00,0.258,0,3.48,4.15,0,0,1,0,0,0,0,12,1,5
2013-01-13 02:00:00,0.261,0,3.48,4.42,0,0,1,0,0,0,0,12,2,5
2013-01-13 03:00:00,0.211,0,3.35,4.17,0,0,1,0,0,0,0,12,3,5
2013-01-13 04:00:00,0.21,0,2.94,4.57,0,0,1,0,0,0,0,12,4,5
2013-01-13 05:00:00,0.203,0,2.89,4.16,0,0,1,0,0,0,0,12,5,5
2013-01-13 06:00:00,0.203,0,2.35,3.95,0,0,1,0,0,0,0,12,6,5
2013-01-13 07:00:00,0.369,0,2.28,3.55,0,0,1,0,0,0,0,12,7,5
2013-01-13 08:00:00,0.42200000000000004,0,2.12,3.73,0,0,0,0,0,0,0,12,8,5
2013-01-13 09:00:00,0.436,0,1.45,3.5,0,1,0,0,0,0,0,12,9,5
2013-01-13 10:00:00,0.271,0,1.57,3.57,0,1,0,0,0,0,0,12,10,5
2013-01-13 11:00:00,0.27,0,2.44,4.03,0,1,0,0,0,0,0,12,11,5
2013-01-13 12:00:00,0.262,0,2.88,4.0,0,1,0,0,0,0,0,12,12,5
2013-01-13 13:00:00,0.266,0,2.88,3.93,0,1,0,0,0,0,0,12,13,5
2013-01-13 14:00:00,0.266,0,2.88,3.8,0,1,0,0,0,0,0,12,14,5
2013-01-13 15:00:00,0.398,0,2.69,3.73,0,1,1,0,0,0,0,12,15,5
2013-01-13 16:00:00,0.377,0,2.31,3.45,0,1,1,0,0,0,0,12,16,5
2013-01-13 17:00:00,0.436,0,1.83,2.71,0,0,1,0,0,0,0,12,17,5
2013-01-13 18:00:00,0.298,0,1.73,2.58,0,0,1,0,0,0,0,12,18,5
2013-01-13 19:00:00,0.401,0,1.64,2.37,0,0,1,0,0,0,0,12,19,5
2013-01-13 20:00:00,0.401,0,1.67,2.3,0,0,1,0,0,0,0,12,20,5
2013-01-13 21:00:00,0.412,0,1.18,1.98,0,0,1,0,0,0,0,12,21,5
2013-01-13 22:00:00,0.444,0,1.16,1.4,0,0,0,0,0,0,0,12,22,5
2013-01-13 23:00:00,0.378,0,1.04,1.58,1,0,0,0,0,0,0,12,23,5
2013-01-14 00:00:00,0.35,0,0.94,1.09,1,0,0,0,0,0,0,13,0,6
2013-01-14 01:00:00,0.2,0,0.61,1.21,1,0,0,0,0,0,0,13,1,6
2013-01-14 02:00:00,0.197,0,0.29,1.18,1,3,2,0,0,0,0,13,2,6
2013-01-14 03:00:00,0.18,0,0.63,0.99,1,0,0,0,0,0,0,13,3,6
2013-01-14 04:00:00,0.33,0,0.64,0.76,1,0,0,0,0,0,0,13,4,6
2013-01-14 05:00:00,0.322,0,0.19,1.35,1,0,0,0,0,0,0,13,5,6
2013-01-14 06:00:00,0.325,0,-0.37,1.41,1,0,1,0,0,0,0,13,6,6
2013-01-14 07:00:00,0.403,0,-0.41,1.81,1,0,1,0,0,0,0,13,7,6
2013-01-14 08:00:00,0.312,0,-0.27,2.31,1,0,1,0,0,0,0,13,8,6
2013-01-14 09:00:00,0.22799999999999998,0,0.07,2.93,1,1,1,0,0,0,0,13,9,6
2013-01-14 10:00:00,0.358,0,0.32,3.34,1,1,1,0,0,0,0,13,10,6
2013-01-14 11:00:00,0.21200000000000002,0,0.85,3.77,1,1,1,0,0,0,0,13,11,6
2013-01-14 12:00:00,0.21500000000000002,0,1.31,3.39,0,1,1,0,0,0,0,13,12,6
2013-01-14 13:00:00,0.239,0,1.42,2.81,0,1,1,0,0,0,0,13,13,6
2013-01-14 14:00:00,0.436,0,1.95,2.73,0,1,1,0,0,0,0,13,14,6
2013-01-14 15:00:00,0.275,0,1.94,2.75,0,1,1,0,0,0,0,13,15,6
2013-01-14 16:00:00,0.32899999999999996,0,1.73,2.99,0,1,0,0,0,0,0,13,16,6
2013-01-14 17:00:00,0.367,0,2.15,3.59,0,0,0,0,0,0,0,13,17,6
2013-01-14 18:00:00,0.305,0,2.23,3.99,0,0,0,0,0,0,0,13,18,6
2013-01-14 19:00:00,0.38,0,2.62,5.17,0,0,0,0,0,0,0,13,19,6
2013-01-14 20:00:00,0.383,0,2.94,5.19,0,0,0,0,0,0,0,13,20,6
2013-01-14 21:00:00,0.394,0,2.51,5.11,0,0,1,0,0,0,0,13,21,6
2013-01-14 22:00:00,0.43,0,2.45,4.98,0,0,0,0,0,0,0,13,22,6
2013-01-14 23:00:00,0.388,0,2.03,5.33,0,0,1,0,0,0,0,13,23,6
2013-01-15 00:00:00,0.384,0,2.38,5.87,0,0,0,0,0,0,0,14,0,0
2013-01-15 01:00:00,0.31000000000000005,0,1.94,5.87,0,0,1,0,0,0,0,14,1,0
2013-01-15 02:00:00,0.419,0,2.28,6.15,0,0,1,0,0,0,0,14,2,0
2013-01-15 03:00:00,0.261,0,1.93,5.92,0,0,1,0,0,0,0,14,3,0
2013-01-15 04:00:00,0.34,0,1.93,5.27,0,0,1,0,0,0,0,14,4,0
2013-01-15 05:00:00,0.28,0,1.54,5.32,0,0,1,0,0,0,0,14,5,0
2013-01-15 06:00:00,0.47100000000000003,0,1.53,4.43,0,0,1,0,0,0,0,14,6,0
2013-01-15 07:00:00,0.303,0,1.37,4.08,0,0,1,0,0,0,0,14,7,0
2013-01-15 08:00:00,0.222,0,1.23,3.63,0,0,0,0,0,0,0,14,8,0
2013-01-15 09:00:00,0.235,0,1.26,3.55,0,1,0,0,0,0,0,14,9,0
2013-01-15 10:00:00,0.38,0,1.28,3.83,0,1,1,0,0,0,0,14,10,0
2013-01-15 11:00:00,0.269,0,1.87,3.39,0,1,1,0,0,0,0,14,11,0
2013-01-15 12:00:00,0.331,0,1.53,3.2,0,1,1,0,0,0,0,14,12,0
2013-01-15 13:00:00,0.272,0,1.48,3.66,0,1,1,0,0,0,0,14,13,0
2013-01-15 14:00:00,0.372,0,2.06,3.25,0,1,0,0,0,0,0,14,14,0
2013-01-15 15:00:00,0.30100000000000005,0,2.29,3.17,0,1,0,0,0,0,0,14,15,0
2013-01-15 16:00:00,0.21200000000000002,0,2.19,2.55,0,1,0,0,0,0,0,14,16,0
2013-01-15 17:00:00,0.241,0,1.69,2.02,0,0,0,0,0,0,0,14,17,0
2013-01-15 18:00:00,0.378,0,1.02,1.6,1,0,0,0,0,0,0,14,18,0
2013-01-15 19:00:00,0.368,0,0.89,1.28,1,0,0,0,0,0,0,14,19,0
2013-01-15 20:00:00,0.389,0,0.79,0.93,1,0,0,0,0,0,0,14,20,0
2013-01-15 21:00:00,0.316,0,0.31,1.04,1,0,0,0,0,0,0,14,21,0
2013-01-15 22:00:00,0.361,0,0.2,0.71,1,3,2,0,0,0,0,14,22,0
2013-01-15 23:00:00,0.33299999999999996,0,-0.83,1.0,1,3,2,0,0,0,0,14,23,0
2013-01-16 00:00:00,0.368,0,-1.91,0.66,1,3,2,0,0,0,0,15,0,1
2013-01-16 01:00:00,0.307,0,-1.02,0.94,1,3,2,0,0,0,0,15,1,1
2013-01-16 02:00:00,0.355,0,-1.33,1.75,1,0,0,0,0,0,0,15,2,1
2013-01-16 03:00:00,0.347,0,-1.77,1.42,1,5,4,0,0,0,0,15,3,1
2013-01-16 04:00:00,0.321,0,-1.76,1.55,1,5,4,0,0,0,0,15,4,1
2013-01-16 05:00:00,0.319,0,-2.02,1.52,1,5,4,0,0,0,0,15,5,1
2013-01-16 06:00:00,0.238,0,-2.01,1.81,1,5,4,0,0,0,0,15,6,1
2013-01-16 07:00:00,0.304,0,-1.79,1.24,1,5,4,0,0,0,0,15,7,1
2013-01-16 08:00:00,0.597,0,-2.18,1.62,1,5,4,0,0,0,0,15,8,1
2013-01-16 09:00:00,0.264,0,-2.16,1.81,1,5,4,0,0,0,0,15,9,1
2013-01-16 10:00:00,0.281,0,-1.38,1.42,1,5,4,0,0,0,0,15,10,1
2013-01-16 11:00:00,0.401,0,-0.88,1.06,1,1,1,0,0,0,0,15,11,1
2013-01-16 12:00:00,0.321,0,-0.33,0.77,1,1,1,0,0,0,0,15,12,1
2013-01-16 13:00:00,0.23199999999999998,0,-0.22,1.38,1,1,0,0,0,0,0,15,13,1
2013-01-16 14:00:00,0.23,0,-0.06,1.44,1,1,0,0,0,0,0,15,14,1
2013-01-16 15:00:00,0.40599999999999997,0,-0.15,1.23,1,2,2,0,0,0,0,15,15,1
2013-01-16 16:00:00,0.539,0,-0.25,1.12,1,2,2,0,0,0,0,15,16,1
2013-01-16 17:00:00,0.45899999999999996,0,-0.78,0.79,1,3,2,0,0,0,0,15,17,1
2013-01-16 18:00:00,0.376,0,-1.29,1.03,1,3,2,0,0,0,0,15,18,1
2013-01-16 19:00:00,1.094,0,-1.74,1.0,1,3,2,0,0,0,0,15,19,1
2013-01-16 20:00:00,0.8029999999999999,0,-1.75,0.96,1,3,2,0,0,0,0,15,20,1
2013-01-16 21:00:00,0.703,0,-2.32,1.04,1,3,2,0,0,0,0,15,21,1
2013-01-16 22:00:00,0.387,0,-1.61,1.3,1,3,2,0,0,0,0,15,22,1
2013-01-16 23:00:00,0.375,0,-2.02,0.86,1,3,2,0,0,0,0,15,23,1
2013-01-17 00:00:00,0.338,0,-2.09,0.65,1,3,2,0,0,0,0,16,0,2
2013-01-17 01:00:00,0.327,0,-1.57,0.98,1,3,2,0,0,0,0,16,1,2
2013-01-17 02:00:00,0.329,0,-1.96,0.88,1,3,2,0,0,0,0,16,2,2
2013-01-17 03:00:00,0.329,0,-2.48,0.68,1,3,2,0,0,0,0,16,3,2
2013-01-17 04:00:00,0.323,0,-2.87,0.38,1,3,2,0,0,0,0,16,4,2
2013-01-17 05:00:00,0.322,0,-3.02,0.36,1,3,2,0,0,0,0,16,5,2
2013-01-17 06:00:00,0.317,0,-3.47,0.08,1,3,2,0,0,0,0,16,6,2
2013-01-17 07:00:00,0.369,0,-3.86,0.16,1,0,0,0,0,0,0,16,7,2
2013-01-17 08:00:00,0.372,0,-3.79,0.63,1,0,0,0,0,0,0,16,8,2
2013-01-17 09:00:00,0.307,0,-2.89,0.75,1,2,2,0,0,0,0,16,9,2
2013-01-17 10:00:00,0.383,0,-1.49,0.84,1,1,0,0,0,0,0,16,10,2
2013-01-17 11:00:00,0.372,0,1.51,1.06,0,1,0,0,0,0,0,16,11,2
2013-01-17 12:00:00,0.315,0,2.54,1.01,0,1,0,0,0,0,0,16,12,2
2013-01-17 13:00:00,0.27,0,2.57,0.84,0,1,0,0,0,0,0,16,13,2
2013-01-17 14:00:00,0.28,0,2.88,0.92,0,1,0,0,0,0,0,16,14,2
2013-01-17 15:00:00,0.44899999999999995,0,2.48,1.6,0,1,0,0,0,0,0,16,15,2
2013-01-17 16:00:00,0.268,0,2.23,1.95,0,1,0,0,0,0,0,16,16,2
2013-01-17 17:00:00,0.314,0,2.04,2.24,0,0,0,0,0,0,0,16,17,2
2013-01-17 18:00:00,0.366,0,1.62,2.41,0,0,0,0,0,0,0,16,18,2
2013-01-17 19:00:00,0.366,0,1.55,2.61,0,0,0,0,0,0,0,16,19,2
2013-01-17 20:00:00,0.358,0,1.2,2.76,0,0,0,0,0,0,0,16,20,2
2013-01-17 21:00:00,0.372,0,1.13,2.98,0,0,0,0,0,0,0,16,21,2
2013-01-17 22:00:00,0.46699999999999997,0,1.29,3.15,0,0,0,0,0,0,0,16,22,2
2013-01-17 23:00:00,0.41,0,1.63,3.07,0,0,0,0,0,0,0,16,23,2
2013-01-18 00:00:00,0.404,0,1.33,3.16,0,3,2,0,0,0,0,17,0,3
2013-01-18 01:00:00,0.495,0,1.26,3.35,0,3,2,0,0,0,0,17,1,3
2013-01-18 02:00:00,0.323,0,0.89,3.93,1,0,0,0,0,0,0,17,2,3
2013-01-18 03:00:00,0.32,0,0.86,4.2,1,0,0,0,0,0,0,17,3,3
2013-01-18 04:00:00,0.316,0,0.69,4.6,1,0,0,0,0,0,0,17,4,3
2013-01-18 05:00:00,0.326,0,0.14,4.83,1,0,0,0,0,0,0,17,5,3
2013-01-18 06:00:00,0.318,0,-0.33,5.53,1,0,0,0,0,0,0,17,6,3
2013-01-18 07:00:00,0.46299999999999997,0,-1.03,5.91,1,0,1,0,0,0,0,17,7,3
2013-01-18 08:00:00,0.273,0,-1.44,5.98,1,0,1,0,0,0,0,17,8,3
2013-01-18 09:00:00,0.273,0,-1.93,5.65,1,1,1,0,0,0,0,17,9,3
2013-01-18 10:00:00,0.259,0,-1.9,5.48,1,5,4,0,0,0,0,17,10,3
2013-01-18 11:00:00,0.248,0,-1.88,5.63,1,5,4,0,0,0,0,17,11,3
2013-01-18 12:00:00,0.297,0,-1.86,5.82,1,5,4,0,0,0,0,17,12,3
2013-01-18 13:00:00,0.45699999999999996,0,-1.87,5.96,1,5,4,0,0,0,0,17,13,3
2013-01-18 14:00:00,0.29,0,-1.47,6.4,1,5,4,0,0,0,0,17,14,3
2013-01-18 15:00:00,0.294,0,-1.42,6.34,1,1,1,0,0,0,0,17,15,3
2013-01-18 16:00:00,0.367,0,-1.32,6.29,1,1,1,0,0,0,0,17,16,3
2013-01-18 17:00:00,0.405,0,-1.26,5.76,1,0,1,0,0,0,0,17,17,3
2013-01-18 18:00:00,0.376,0,-1.18,5.2,1,0,1,0,0,0,0,17,18,3
2013-01-18 19:00:00,0.376,0,-0.81,5.3,1,0,1,0,0,0,0,17,19,3
2013-01-18 20:00:00,0.37,0,-0.73,5.43,1,0,1,0,0,0,0,17,20,3
2013-01-18 21:00:00,0.37,0,-0.47,5.61,1,0,1,0,0,0,0,17,21,3
2013-01-18 22:00:00,0.40700000000000003,0,-0.74,5.5,1,0,1,0,0,0,0,17,22,3
2013-01-18 23:00:00,0.304,0,-0.29,5.08,1,0,1,0,0,0,0,17,23,3
2013-01-19 00:00:00,0.307,0,-0.65,4.18,1,0,1,0,0,0,0,18,0,4
2013-01-19 01:00:00,0.312,0,-0.27,3.88,1,0,1,0,0,0,0,18,1,4
2013-01-19 02:00:00,0.315,0,-0.23,3.96,1,0,1,0,0,0,0,18,2,4
2013-01-19 03:00:00,0.405,0,-0.22,4.01,1,0,1,0,0,0,0,18,3,4
2013-01-19 04:00:00,0.355,0,0.16,4.14,1,0,1,0,0,0,0,18,4,4
2013-01-19 05:00:00,0.352,0,0.28,4.31,1,0,1,0,0,0,0,18,5,4
2013-01-19 06:00:00,0.5389999999999999,0,0.31,3.81,1,0,1,0,0,0,0,18,6,4
2013-01-19 07:00:00,0.359,0,0.36,3.64,1,0,1,0,0,0,0,18,7,4
2013-01-19 08:00:00,0.453,0,0.76,3.48,1,0,1,0,0,0,0,18,8,4
2013-01-19 09:00:00,0.371,0,0.78,3.0,1,1,1,0,0,0,0,18,9,4
2013-01-19 10:00:00,0.554,0,0.79,3.63,1,1,1,0,0,0,0,18,10,4
2013-01-19 11:00:00,0.8260000000000001,0,0.8,3.98,1,1,1,0,0,0,0,18,11,4
2013-01-19 12:00:00,0.495,0,0.85,4.49,1,1,1,0,0,0,0,18,12,4
2013-01-19 13:00:00,0.268,0,0.84,4.87,1,1,1,0,0,0,0,18,13,4
2013-01-19 14:00:00,0.264,0,0.82,5.04,1,1,1,0,0,0,0,18,14,4
2013-01-19 15:00:00,0.277,0,0.65,5.0,1,1,1,0,0,0,0,18,15,4
2013-01-19 16:00:00,0.435,0,0.23,4.64,1,1,1,0,0,0,0,18,16,4
2013-01-19 17:00:00,0.458,0,0.19,5.2,1,0,1,0,0,0,0,18,17,4
2013-01-19 18:00:00,0.44,0,0.12,5.19,1,0,1,0,0,0,0,18,18,4
2013-01-19 19:00:00,0.424,0,0.14,5.04,1,0,1,0,0,0,0,18,19,4
2013-01-19 20:00:00,0.414,0,-0.22,5.32,1,0,1,0,0,0,0,18,20,4
2013-01-19 21:00:00,0.39,0,-0.23,4.78,1,0,1,0,0,0,0,18,21,4
2013-01-19 22:00:00,0.435,0,-0.22,4.59,1,0,1,0,0,0,0,18,22,4
2013-01-19 23:00:00,0.35,0,0.08,4.35,1,0,1,0,0,0,0,18,23,4
2013-01-20 00:00:00,0.371,0,0.08,4.78,1,0,1,0,0,0,0,19,0,5
2013-01-20 01:00:00,0.321,0,-0.39,4.63,1,4,3,0,0,0,0,19,1,5
2013-01-20 02:00:00,0.322,0,-0.47,4.75,1,4,3,0,0,0,0,19,2,5
2013-01-20 03:00:00,0.325,0,-0.47,5.15,1,4,3,0,0,0,0,19,3,5
2013-01-20 04:00:00,0.324,0,-0.81,4.92,1,4,3,0,0,0,0,19,4,5
2013-01-20 05:00:00,0.332,0,-0.92,4.35,1,4,3,0,0,0,0,19,5,5
2013-01-20 06:00:00,0.317,0,-0.9,4.6,1,0,1,0,0,0,0,19,6,5
2013-01-20 07:00:00,0.34299999999999997,0,-0.93,4.12,1,0,1,0,0,0,0,19,7,5
2013-01-20 08:00:00,0.39,0,-0.92,3.93,1,0,1,0,0,0,0,19,8,5
2013-01-20 09:00:00,0.34,0,-1.45,3.44,1,5,4,0,0,0,0,19,9,5
2013-01-20 10:00:00,0.358,0,-1.3,3.58,1,5,4,0,0,0,0,19,10,5
2013-01-20 11:00:00,0.188,0,-0.9,3.41,1,5,4,0,0,0,0,19,11,5
2013-01-20 12:00:00,0.327,0,-0.8,3.37,1,5,4,0,0,0,0,19,12,5
2013-01-20 13:00:00,0.22,0,-0.36,3.13,1,5,4,0,0,0,0,19,13,5
2013-01-20 14:00:00,0.704,0,-0.31,2.93,1,5,4,0,0,0,0,19,14,5
2013-01-20 15:00:00,0.33099999999999996,0,-0.21,2.73,1,5,4,0,0,0,0,19,15,5
2013-01-20 16:00:00,1.266,0,-0.23,2.57,1,5,4,0,0,0,0,19,16,5
2013-01-20 17:00:00,0.451,0,-0.25,2.76,1,5,4,0,0,0,0,19,17,5
2013-01-20 18:00:00,2.871,0,-0.28,2.59,1,0,1,0,0,0,0,19,18,5
2013-01-20 19:00:00,1.058,0,-0.32,2.2,1,0,1,0,0,0,0,19,19,5
2013-01-20 20:00:00,0.369,0,-0.37,2.26,1,0,0,0,0,0,0,19,20,5
2013-01-20 21:00:00,0.7090000000000001,0,-0.41,1.52,1,0,1,0,0,0,0,19,21,5
2013-01-20 22:00:00,1.005,0,-0.46,1.3,1,0,1,0,0,0,0,19,22,5
2013-01-20 23:00:00,0.346,0,-0.47,1.02,1,0,1,0,0,0,0,19,23,5
2013-01-21 00:00:00,1.314,0,-0.47,1.16,1,0,1,0,0,0,0,20,0,6
2013-01-21 01:00:00,0.345,0,-0.84,1.3,1,0,1,0,0,0,0,20,1,6
2013-01-21 02:00:00,0.341,0,-0.84,1.1,1,0,1,0,0,0,0,20,2,6
2013-01-21 03:00:00,0.322,0,-0.76,1.69,1,0,1,0,0,0,0,20,3,6
2013-01-21 04:00:00,0.284,0,-0.84,1.91,1,4,3,0,0,0,0,20,4,6
2013-01-21 05:00:00,0.345,0,-0.84,1.36,1,0,1,0,0,0,0,20,5,6
2013-01-21 06:00:00,0.338,0,-0.84,0.98,1,0,1,0,0,0,0,20,6,6
2013-01-21 07:00:00,0.384,0,-0.86,1.27,1,4,3,0,0,0,0,20,7,6
2013-01-21 08:00:00,0.33599999999999997,0,-0.83,1.64,1,0,1,0,0,0,0,20,8,6
2013-01-21 09:00:00,0.321,0,-0.37,2.0,1,1,1,0,0,0,0,20,9,6
2013-01-21 10:00:00,0.358,0,-0.21,2.01,1,1,1,0,0,0,0,20,10,6
2013-01-21 11:00:00,0.267,0,0.53,1.85,1,1,1,0,0,0,0,20,11,6
2013-01-21 12:00:00,0.30100000000000005,0,0.72,1.66,1,1,1,0,0,0,0,20,12,6
2013-01-21 13:00:00,0.31999999999999995,0,1.16,1.46,0,1,1,0,0,0,0,20,13,6
2013-01-21 14:00:00,0.289,0,1.17,1.52,0,1,0,0,0,0,0,20,14,6
2013-01-21 15:00:00,0.268,0,1.08,1.29,1,1,0,0,0,0,0,20,15,6
2013-01-21 16:00:00,0.274,0,0.42,1.25,1,1,0,0,0,0,0,20,16,6
2013-01-21 17:00:00,0.498,0,-0.21,1.19,1,0,0,0,0,0,0,20,17,6
2013-01-21 18:00:00,0.36,0,-0.66,1.39,1,0,1,0,0,0,0,20,18,6
2013-01-21 19:00:00,0.372,0,-1.09,1.34,1,0,1,0,0,0,0,20,19,6
2013-01-21 20:00:00,0.499,0,-0.72,1.06,1,0,1,0,0,0,0,20,20,6
2013-01-21 21:00:00,0.353,0,-0.83,1.69,1,0,0,0,0,0,0,20,21,6
2013-01-21 22:00:00,0.385,0,-1.42,1.61,1,3,2,0,0,0,0,20,22,6
2013-01-21 23:00:00,0.366,0,-1.98,1.63,1,3,2,0,0,0,0,20,23,6
2013-01-22 00:00:00,0.346,0,-2.21,0.69,1,3,2,0,0,0,0,21,0,0
2013-01-22 01:00:00,0.897,0,-3.09,1.07,1,3,2,0,0,0,0,21,1,0
2013-01-22 02:00:00,0.246,0,-3.7,0.5,1,3,2,0,0,0,0,21,2,0
2013-01-22 03:00:00,0.353,0,-3.73,0.75,1,3,2,0,0,0,0,21,3,0
2013-01-22 04:00:00,0.294,0,-2.83,0.61,1,0,0,0,0,0,0,21,4,0
2013-01-22 05:00:00,0.288,0,-3.14,1.37,1,0,0,0,0,0,0,21,5,0
2013-01-22 06:00:00,0.28500000000000003,0,-2.12,1.2,1,0,1,0,0,0,0,21,6,0
2013-01-22 07:00:00,0.294,0,-1.49,1.43,1,5,4,0,0,0,0,21,7,0
2013-01-22 08:00:00,0.28600000000000003,0,-1.25,2.06,1,5,4,0,0,0,0,21,8,0
2013-01-22 09:00:00,0.236,0,-0.39,2.6,1,5,4,0,0,0,0,21,9,0
2013-01-22 10:00:00,0.576,0,0.27,2.83,1,5,4,0,0,0,0,21,10,0
2013-01-22 11:00:00,0.386,0,1.31,2.9,0,1,1,0,0,0,0,21,11,0
2013-01-22 12:00:00,0.362,0,1.97,3.61,0,1,1,0,0,0,0,21,12,0
2013-01-22 13:00:00,0.33499999999999996,0,2.39,4.12,0,1,0,0,0,0,0,21,13,0
2013-01-22 14:00:00,0.32699999999999996,0,2.49,4.82,0,1,0,0,0,0,0,21,14,0
2013-01-22 15:00:00,0.365,0,2.5,4.96,0,1,0,0,0,0,0,21,15,0
2013-01-22 16:00:00,0.33399999999999996,0,2.82,5.51,0,1,0,0,0,0,0,21,16,0
2013-01-22 17:00:00,0.546,0,2.49,5.65,0,0,0,0,0,0,0,21,17,0
2013-01-22 18:00:00,0.422,0,2.79,6.15,0,0,0,0,0,0,0,21,18,0
2013-01-22 19:00:00,0.406,0,2.35,6.15,0,0,1,0,0,0,0,21,19,0
2013-01-22 20:00:00,0.402,0,2.29,5.92,0,0,1,0,0,0,0,21,20,0
2013-01-22 21:00:00,0.411,0,2.43,6.3,0,0,0,0,0,0,0,21,21,0
2013-01-22 22:00:00,0.438,0,2.81,6.2,0,0,1,0,0,0,0,21,22,0
2013-01-22 23:00:00,0.534,0,2.82,6.07,0,0,0,0,0,0,0,21,23,0
2013-01-23 00:00:00,0.945,0,2.82,5.23,0,0,1,0,0,0,0,22,0,1
2013-01-23 01:00:00,0.303,0,2.38,4.89,0,0,1,0,0,0,0,22,1,1
2013-01-23 02:00:00,0.28800000000000003,0,2.39,4.79,0,0,0,0,0,0,0,22,2,1
2013-01-23 03:00:00,0.28600000000000003,0,2.34,4.64,0,0,1,0,0,0,0,22,3,1
2013-01-23 04:00:00,0.305,0,2.31,4.43,0,0,1,0,0,0,0,22,4,1
2013-01-23 05:00:00,0.307,0,1.92,4.23,0,0,1,0,0,0,0,22,5,1
2013-01-23 06:00:00,0.378,0,1.86,4.01,0,0,1,0,0,0,0,22,6,1
2013-01-23 07:00:00,0.29000000000000004,0,1.83,3.9,0,0,1,0,0,0,0,22,7,1
2013-01-23 08:00:00,0.33999999999999997,0,1.38,3.55,0,1,1,0,0,0,0,22,8,1
2013-01-23 09:00:00,0.288,0,1.76,3.41,0,1,1,0,0,0,0,22,9,1
2013-01-23 10:00:00,0.30800000000000005,0,1.91,3.55,0,1,1,0,0,0,0,22,10,1
2013-01-23 11:00:00,0.17,0,1.92,3.99,0,1,1,0,0,0,0,22,11,1
2013-01-23 12:00:00,0.11599999999999999,0,1.98,3.86,0,1,1,0,0,0,0,22,12,1
2013-01-23 13:00:00,0.11399999999999999,0,2.27,3.86,0,1,1,0,0,0,0,22,13,1
2013-01-23 14:00:00,0.075,0,2.29,4.05,0,1,1,0,0,0,0,22,14,1
2013-01-23 15:00:00,0.137,0,2.29,4.39,0,1,1,0,0,0,0,22,15,1
2013-01-23 16:00:00,0.28300000000000003,0,2.26,4.72,0,1,1,0,0,0,0,22,16,1
2013-01-23 17:00:00,0.41600000000000004,0,1.94,4.23,0,0,1,0,0,0,0,22,17,1
2013-01-23 18:00:00,0.327,0,1.88,4.08,0,0,1,0,0,0,0,22,18,1
2013-01-23 19:00:00,0.357,0,1.88,4.04,0,0,1,0,0,0,0,22,19,1
2013-01-23 20:00:00,0.345,0,1.87,4.78,0,0,1,0,0,0,0,22,20,1
2013-01-23 21:00:00,0.405,0,2.24,4.58,0,0,1,0,0,0,0,22,21,1
2013-01-23 22:00:00,0.465,0,2.23,4.95,0,0,0,0,0,0,0,22,22,1
2013-01-23 23:00:00,0.394,0,1.79,4.42,0,0,1,0,0,0,0,22,23,1
2013-01-24 00:00:00,0.365,0,1.41,3.9,0,0,1,0,0,0,0,23,0,2
2013-01-24 01:00:00,0.33599999999999997,0,1.36,3.2,0,0,1,0,0,0,0,23,1,2
2013-01-24 02:00:00,1.173,0,1.31,2.65,0,0,1,0,0,0,0,23,2,2
2013-01-24 03:00:00,1.3450000000000002,0,1.28,2.97,0,0,1,0,0,0,0,23,3,2
2013-01-24 04:00:00,1.363,0,1.23,2.79,0,0,1,0,0,0,0,23,4,2
2013-01-24 05:00:00,0.349,0,1.23,2.67,0,0,1,0,0,0,0,23,5,2
2013-01-24 06:00:00,0.235,0,1.23,2.75,0,0,1,0,0,0,0,23,6,2
2013-01-24 07:00:00,0.246,0,1.22,2.67,0,0,1,0,0,0,0,23,7,2
2013-01-24 08:00:00,0.29100000000000004,0,1.57,2.89,0,1,1,0,0,0,0,23,8,2
2013-01-24 09:00:00,0.278,0,1.62,2.9,0,1,1,0,0,0,0,23,9,2
2013-01-24 10:00:00,0.28,0,1.69,3.29,0,1,1,0,0,0,0,23,10,2
2013-01-24 11:00:00,0.443,0,1.8,3.17,0,1,1,0,0,0,0,23,11,2
2013-01-24 12:00:00,0.28300000000000003,0,1.84,3.03,0,1,1,0,0,0,0,23,12,2
2013-01-24 13:00:00,0.41100000000000003,0,1.91,3.25,0,1,1,0,0,0,0,23,13,2
2013-01-24 14:00:00,0.362,0,2.17,2.7,0,1,1,0,0,0,0,23,14,2
2013-01-24 15:00:00,0.32799999999999996,0,2.23,2.12,0,1,1,0,0,0,0,23,15,2
2013-01-24 16:00:00,0.32299999999999995,0,2.18,1.55,0,1,1,0,0,0,0,23,16,2
2013-01-24 17:00:00,0.318,0,2.08,1.13,0,0,1,0,0,0,0,23,17,2
2013-01-24 18:00:00,0.33799999999999997,0,1.71,1.23,0,0,1,0,0,0,0,23,18,2
2013-01-24 19:00:00,0.373,0,1.56,0.9,0,0,1,0,0,0,0,23,19,2
2013-01-24 20:00:00,0.355,0,1.5,0.32,0,0,1,0,0,0,0,23,20,2
2013-01-24 21:00:00,0.32999999999999996,0,1.12,0.85,0,0,1,0,0,0,0,23,21,2
2013-01-24 22:00:00,0.386,0,1.02,0.57,1,0,0,0,0,0,0,23,22,2
2013-01-24 23:00:00,0.374,0,-0.11,0.38,1,0,0,0,0,0,0,23,23,2
